Rooms,Price,Bathroom,Landsize,Lattitude,Longtitude
4,730000.0,1.0,865.0,-37.7297,145.0946
4,1005000.0,2.0,696.0,-37.7395,145.0875
2,555000.0,1.0,197.0,-37.7393,145.0806
2,546000.0,1.0,177.0,-37.7388,145.08100000000005
3,765000.0,1.0,608.0,-37.7396,145.0885
3,920000.0,2.0,834.0,-37.7396,145.0884
5,1025000.0,3.0,531.0,-37.7378,145.0955
4,895000.0,2.0,700.0,-37.7326,145.0881
3,820000.0,2.0,628.0,-37.7314,145.0941
3,870000.0,1.0,698.0,-37.7343,145.0837
4,1050000.0,2.0,660.0,-37.7375,145.0917
3,660000.0,1.0,583.0,-37.7137,145.0778
3,581000.0,2.0,567.0,-37.7148,145.0851
3,600000.0,1.0,605.0,-37.7166,145.0837
3,690000.0,2.0,308.0,-37.7078,145.0807
3,582000.0,1.0,302.0,-37.7163,145.0768
3,740000.0,1.0,591.0,-37.7135,145.0783
3,671000.0,2.0,280.0,-37.7153,145.0854
3,741000.0,1.0,671.0,-37.7072,145.0855
3,537000.0,1.0,327.0,-37.7125,145.0768
3,1040000.0,2.0,903.0,-37.7085,145.0824
4,1171000.0,3.0,670.0,-37.7122,145.0765
2,662000.0,1.0,605.0,-37.7118,145.088
3,922000.0,1.0,798.0,-37.7112,145.0869
3,860500.0,2.0,767.0,-37.7084,145.0788
3,702000.0,1.0,604.0,-37.7115,145.088
3,627500.0,1.0,319.0,-37.7165,145.0759
3,549000.0,1.0,0.0,-37.7141,145.0754
2,701000.0,1.0,762.0,-37.7112,145.0861
3,645000.0,1.0,355.0,-37.7065,145.0825
3,1010000.0,3.0,0.0,-37.8048,144.9424
3,1260000.0,3.0,506.0,-37.805,144.9448
1,460000.0,1.0,0.0,-37.8076,144.9456
3,2370000.0,3.0,265.0,-37.8073,144.9481
2,800000.0,2.0,54.0,-37.8094,144.9479
1,550000.0,1.0,0.0,-37.8076,144.9456
3,660000.0,2.0,0.0,-37.8118,144.9526
2,1055000.0,1.0,0.0,-37.8094,144.9452
3,995000.0,1.0,0.0,-37.8076,144.9474
1,443000.0,1.0,547.0,-37.806,144.942
3,1120000.0,3.0,801.0,-37.8067,144.9435
1,482000.0,1.0,0.0,-37.8076,144.9456
2,620000.0,1.0,0.0,-37.8091,144.952
3,601000.0,1.0,0.0,-37.8118,144.9526
4,1400000.0,2.0,320.0,-37.8613,144.8988
3,1535000.0,1.0,507.0,-37.8681,144.8994
3,890000.0,1.0,0.0,-37.8663,144.8883
3,1800000.0,2.0,332.0,-37.8652,144.9019
4,2910000.0,3.0,338.0,-37.8633,144.8963
3,2910000.0,3.0,515.0,-37.8609,144.8947
3,1200000.0,2.0,315.0,-37.8595,144.8868
3,1460000.0,1.0,373.0,-37.8661,144.8973
1,310000.0,1.0,0.0,-37.8588,144.8919
3,1200000.0,2.0,348.0,-37.8578,144.8799
3,1560000.0,2.0,310.0,-37.8644,144.9039
3,1575000.0,2.0,430.0,-37.8613,144.8939
2,830000.0,1.0,84.0,-37.8581,144.9015
3,1470000.0,2.0,364.0,-37.8513,144.8961
4,2230000.0,2.0,782.0,-37.8647,144.8867
3,1460000.0,2.0,506.0,-37.8658,144.8857
4,1330000.0,3.0,217.0,-37.8634,144.8796
3,1010000.0,2.0,418.0,-37.8571,144.8767
2,513500.0,1.0,0.0,-37.8536,144.8981
4,1805000.0,2.0,466.0,-37.8621,144.8872
4,1126000.0,1.0,307.0,-37.8525,144.8945
3,935000.0,2.0,233.0,-37.8573,144.8911
2,375000.0,1.0,0.0,-37.8504,144.8924
4,2050000.0,2.0,648.0,-37.8601,144.8879
3,1310000.0,2.0,185.0,-37.8664,144.9072
2,491500.0,1.0,0.0,-37.8563,144.8995
2,547500.0,1.0,0.0,-37.8612,144.8971
3,1210000.0,1.0,249.0,-37.86,144.895
2,412000.0,1.0,0.0,-37.8586,144.8937
4,1630000.0,2.0,265.0,-37.8656,144.9039
3,1482500.0,2.0,506.0,-37.8592,144.888
4,1300000.0,2.0,369.0,-37.8576,144.8992
4,2255000.0,1.0,765.0,-37.8621,144.8999
3,1710000.0,2.0,260.0,-37.8671,144.9001
4,2440000.0,3.0,500.0,-37.8638,144.8798
2,380000.0,1.0,0.0,-37.8564,144.8864
2,367500.0,1.0,0.0,-37.8571,144.8841
3,1225000.0,1.0,311.0,-37.8546,144.8762
2,580000.0,2.0,0.0,-37.8558,144.9903
3,2302000.0,1.0,440.0,-37.8528,144.9994
2,611000.0,1.0,598.0,-37.8564,144.9971
2,800000.0,1.0,0.0,-37.8577,145.0002
1,275000.0,1.0,0.0,-37.8564,145.0016
3,1540000.0,2.0,138.0,-37.8556,144.995
3,1370000.0,1.0,317.0,-37.856,144.9891
1,452000.0,1.0,0.0,-37.8568,145.0004
1,501000.0,1.0,0.0,-37.8571,144.9979
2,380000.0,1.0,0.0,-37.8555,145.0018
2,1177000.0,2.0,521.0,-37.8543,144.9939
2,600000.0,1.0,0.0,-37.8559,144.999
2,1500000.0,1.0,0.0,-37.8518,144.9868
3,830000.0,2.0,0.0,-37.8526,144.9977
2,1200000.0,2.0,0.0,-37.8563,144.9916
2,600000.0,1.0,1452.0,-37.8554,145.0018
2,474000.0,1.0,0.0,-37.8552,145.0005
2,1350000.0,1.0,157.0,-37.8522,144.986
3,1910000.0,3.0,143.0,-37.8525,144.9881
4,915000.0,3.0,531.0,-37.7198,145.1034
3,810000.0,2.0,568.0,-37.7216,145.1066
3,753000.0,2.0,536.0,-37.7233,145.1045
3,602500.0,2.0,586.0,-37.7279,145.1017
3,742000.0,1.0,614.0,-37.7305,145.08100000000005
4,953000.0,2.0,551.0,-37.7302,145.0883
3,650000.0,1.0,706.0,-37.731,145.0811
3,731000.0,2.0,566.0,-37.7195,145.1034
3,710000.0,1.0,616.0,-37.7306,145.0854
3,936000.0,2.0,587.0,-37.72,145.1014
3,721000.0,1.0,687.0,-37.7303,145.0823
3,1000000.0,2.0,448.0,-37.8228,144.8799
2,890000.0,1.0,471.0,-37.8149,144.8707
3,1165000.0,1.0,191.0,-37.8175,144.8879
4,1550000.0,2.0,427.0,-37.8187,144.8771
3,770000.0,1.0,323.0,-37.8108,144.8899
3,871000.0,2.0,428.0,-37.8167,144.8965
3,780000.0,2.0,213.0,-37.8175,144.8964
2,650000.0,1.0,0.0,-37.8113,144.8955
3,770000.0,1.0,138.0,-37.82,144.891
4,1235000.0,2.0,244.0,-37.8139,144.8741
2,1000000.0,1.0,220.0,-37.8115,144.8875
3,1320000.0,2.0,473.0,-37.8217,144.8842
3,1100000.0,2.0,214.0,-37.8175,144.8929
2,782000.0,1.0,1555.0,-37.8156,144.8943
3,910000.0,3.0,197.0,-37.8197,144.8875
2,856000.0,1.0,261.0,-37.8157,144.887
3,670000.0,1.0,477.0,-37.8186,144.8736
4,706000.0,1.0,165.0,-37.819,144.895
3,1050000.0,2.0,462.0,-37.8128,144.8695
4,1320000.0,2.0,319.0,-37.8197,144.8957
5,1815000.0,2.0,644.0,-37.8102,144.8857
2,630000.0,1.0,148.0,-37.822,144.89
4,1870000.0,1.0,766.0,-37.8126,144.8905
3,1930000.0,1.0,902.0,-37.8153,144.8796
1,510000.0,1.0,0.0,-37.8173,144.894
2,381000.0,1.0,0.0,-37.8128,144.8953
3,1040000.0,2.0,352.0,-37.8164,144.8869
1,470000.0,1.0,0.0,-37.8173,144.894
2,501344.0,1.0,0.0,-37.8106,144.8957
3,796000.0,1.0,464.0,-37.8151,144.8638
3,1055000.0,1.0,670.0,-37.8134,144.8745
3,620000.0,3.0,0.0,-37.8194,144.8826
1,345000.0,1.0,0.0,-37.8111,144.887
3,950000.0,1.0,240.0,-37.8202,144.8896
4,1200000.0,2.0,417.0,-37.8197,144.8969
3,1005000.0,1.0,438.0,-37.8177,144.8711
4,1340000.0,2.0,297.0,-37.8108,144.888
3,865000.0,1.0,189.0,-37.8159,144.8795
3,781500.0,1.0,341.0,-37.8224,144.8818
4,1401000.0,1.0,306.0,-37.8102,144.8885
2,630000.0,2.0,168.0,-37.8225,144.8814
5,1137500.0,3.0,446.0,-37.8146,144.8692
4,1158000.0,1.0,411.0,-37.8117,144.8873
3,955000.0,2.0,206.0,-37.8127,144.8965
3,1081000.0,1.0,448.0,-37.8171,144.8753
3,725000.0,1.0,558.0,-37.8119,144.868
2,767000.0,1.0,128.0,-37.8179,144.8908
3,1450000.0,2.0,542.0,-37.811,144.8844
3,1430000.0,3.0,386.0,-37.816,144.8936
3,1275000.0,1.0,229.0,-37.8172,144.8919
4,1606000.0,2.0,455.0,-37.8177,144.8839
2,780000.0,1.0,435.0,-37.8223,144.8779
3,670000.0,1.0,463.0,-37.8137,144.8636
3,1380000.0,2.0,235.0,-37.815,144.8928
2,480500.0,1.0,0.0,-37.8182,144.8846
4,1520000.0,2.0,261.0,-37.8123,144.8888
5,1287000.0,2.0,488.0,-37.8131,144.8778
3,800000.0,2.0,169.0,-37.8122,144.8965
3,1460000.0,1.0,463.0,-37.8172,144.8924
3,840000.0,1.0,470.0,-37.822,144.8904
3,900500.0,1.0,208.0,-37.8145,144.8804
3,940000.0,2.0,171.0,-37.8124,144.8957
1,380000.0,1.0,0.0,-37.7561,144.9028
4,1646000.0,3.0,757.0,-37.7606,144.8909
2,470000.0,1.0,976.0,-37.7557,144.9037
4,1346000.0,2.0,559.0,-37.7614,144.8925
3,935000.0,2.0,217.0,-37.7591,144.8923
4,3900000.0,4.0,670.0,-37.7637,144.8931
4,1150000.0,2.0,578.0,-37.7614,144.8953
1,1720000.0,2.0,676.0,-37.7632,144.898
2,1705000.0,1.0,809.0,-37.7587,144.9015
3,1190000.0,1.0,465.0,-37.7626,144.8954
5,1740000.0,3.0,839.0,-37.759,144.9015
4,1200000.0,2.0,578.0,-37.7614,144.8953
3,726000.0,1.0,229.0,-37.7606,144.8973
3,1300000.0,3.0,593.0,-37.7584,144.8968
2,670000.0,1.0,0.0,-37.76,144.9002
4,1350000.0,2.0,1076.0,-37.7609,144.8905
3,773000.0,1.0,626.0,-37.752,145.0367
3,645000.0,1.0,631.0,-37.7506,145.043
3,720000.0,2.0,231.0,-37.7527,145.0392
3,625000.0,1.0,609.0,-37.7504,145.0335
3,1310000.0,1.0,456.0,-37.7638,144.9804
4,856000.0,2.0,136.0,-37.7601,144.9805
2,580000.0,1.0,0.0,-37.7668,144.9765
3,940000.0,1.0,213.0,-37.7643,144.9808
3,1495000.0,1.0,259.0,-37.7762,144.9755
4,1550000.0,2.0,470.0,-37.7735,144.9833
4,1815000.0,1.0,233.0,-37.7776,144.9727
4,1625000.0,2.0,822.0,-37.7749,144.9762
3,899000.0,2.0,116.0,-37.7667,144.9821
2,435000.0,1.0,197.0,-37.7717,144.9719
2,1080000.0,1.0,193.0,-37.7765,144.9751
2,656000.0,1.0,0.0,-37.7786,144.9753
3,1574000.0,3.0,336.0,-37.7664,144.9797
2,665000.0,1.0,0.0,-37.7786,144.9753
2,590000.0,2.0,0.0,-37.7753,144.9725
3,1679000.0,2.0,326.0,-37.7776,144.9751
3,1050000.0,3.0,87.0,-37.7739,144.975
3,825000.0,1.0,213.0,-37.7729,144.9724
3,998000.0,1.0,104.0,-37.7723,144.9761
3,1010000.0,2.0,0.0,-37.774,144.9731
3,1050000.0,1.0,279.0,-37.7729,144.9722
3,1600000.0,1.0,812.0,-37.7673,144.9782
3,1325000.0,2.0,190.0,-37.7684,144.9739
3,1335000.0,1.0,308.0,-37.7713,144.9744
3,805000.0,1.0,0.0,-37.7789,144.9739
2,1231010.0,1.0,225.0,-37.8285,145.0125
2,881000.0,1.0,172.0,-37.8283,145.012
2,1202500.0,1.0,149.0,-37.8287,145.0089
3,1435000.0,1.0,182.0,-37.8289,145.0089
3,860000.0,2.0,0.0,-37.8052,144.9604
3,1590000.0,2.0,100.0,-37.7983,144.9655
2,610250.0,1.0,0.0,-37.8009,144.9662
2,720000.0,1.0,117.0,-37.793,144.9728
2,840000.0,1.0,66.0,-37.8049,144.9644
2,705000.0,1.0,0.0,-37.7969,144.9669
4,1630100.0,2.0,132.0,-37.801,144.9656
2,500000.0,2.0,0.0,-37.7929,144.9705
2,1010000.0,1.0,101.0,-37.7989,144.9713
2,1170000.0,1.0,144.0,-37.7984,144.9738
2,600000.0,2.0,0.0,-37.7969,144.9742
4,1616000.0,1.0,152.0,-37.7966,144.9709
2,589000.0,1.0,0.0,-37.7986,144.9682
2,1117000.0,1.0,128.0,-37.7996,144.9737
2,1935000.0,2.0,0.0,-37.8127,144.9847
2,700000.0,2.0,0.0,-37.8153,144.9842
1,750000.0,1.0,0.0,-37.8136,144.9892
4,1422000.0,2.0,505.0,-37.7518,144.8897
4,1345000.0,2.0,740.0,-37.7517,144.8873
3,787500.0,1.0,556.0,-37.7537,144.8856
4,652500.0,2.0,179.0,-37.7527,144.8824
5,1300000.0,2.0,616.0,-37.7497,144.8867
3,730000.0,2.0,0.0,-37.7532,144.8848
7,1300000.0,2.0,614.0,-37.75,144.8858
3,970000.0,2.0,356.0,-37.7493,144.8901
3,1115000.0,1.0,688.0,-37.7577,144.8892
2,333000.0,1.0,97.0,-37.7118,144.9689
3,455000.0,2.0,738.0,-37.7109,144.9654
2,378000.0,1.0,215.0,-37.7049,144.9638
3,585000.0,1.0,605.0,-37.6985,144.9615
3,615000.0,1.0,650.0,-37.7076,144.9753
3,526000.0,1.0,404.0,-37.7075,144.9678
3,540000.0,1.0,614.0,-37.7141,144.9677
4,540000.0,2.0,254.0,-37.7082,144.9725
3,625000.0,1.0,585.0,-37.695,144.9676
3,681000.0,2.0,587.0,-37.6996,144.9605
3,640000.0,1.0,720.0,-37.7043,144.9769
3,783000.0,2.0,603.0,-37.7194,144.9678
4,635000.0,2.0,567.0,-37.7102,144.9703
2,619000.0,1.0,640.0,-37.7038,144.9638
3,460000.0,1.0,314.0,-37.7066,144.9733
3,751000.0,6.0,592.0,-37.712,144.9719
3,609000.0,1.0,528.0,-37.6989,144.9779
4,752500.0,1.0,0.0,-37.7106,144.9682
3,650000.0,1.0,602.0,-37.7144,144.9737
4,750000.0,2.0,613.0,-37.7034,144.9666
3,527000.0,1.0,609.0,-37.7083,144.9644
3,515000.0,1.0,599.0,-37.7071,144.9666
3,617000.0,1.0,540.0,-37.6973,144.96200000000005
4,540000.0,2.0,209.0,-37.7172,144.968
3,631000.0,2.0,297.0,-37.6994,144.9686
3,640000.0,1.0,533.0,-37.6985,144.9778
2,575000.0,1.0,621.0,-37.7164,144.9666
4,562000.0,2.0,374.0,-37.7056,144.9671
3,620000.0,1.0,604.0,-37.6978,144.9686
3,652500.0,1.0,592.0,-37.6968,144.9674
4,1010000.0,2.0,607.0,-37.716,144.9663
3,492000.0,1.0,208.0,-37.7092,144.9695
3,422500.0,2.0,195.0,-37.7062,144.9688
3,1865000.0,2.0,431.0,-37.8269,145.0496
5,1700000.0,3.0,431.0,-37.825,145.0536
3,1450000.0,2.0,466.0,-37.8305,145.0475
3,1110000.0,2.0,94.0,-37.8302,145.0525
4,3100000.0,2.0,640.0,-37.826,145.0498
2,555000.0,1.0,0.0,-37.8318,145.0448
3,1700000.0,2.0,646.0,-37.8337,145.0469
2,1585000.0,1.0,390.0,-37.8322,145.0486
3,935000.0,2.0,144.0,-37.8435,145.0497
2,460000.0,1.0,0.0,-37.8278,145.0565
4,2800000.0,1.0,764.0,-37.8374,145.0486
2,573000.0,1.0,0.0,-37.8254,145.047
2,680000.0,1.0,0.0,-37.8233,145.0575
5,2250000.0,2.0,452.0,-37.8223,145.0494
4,2381000.0,2.0,457.0,-37.8332,145.0461
4,1738000.0,3.0,324.0,-37.8348,145.0503
3,735000.0,1.0,0.0,-37.8414,145.0505
3,1420000.0,1.0,362.0,-37.8337,145.0504
2,400000.0,1.0,0.0,-37.8339,145.0548
2,1335000.0,1.0,229.0,-37.8265,145.0484
3,1825000.0,2.0,431.0,-37.8269,145.0496
2,840000.0,1.0,150.0,-37.844,145.0496
5,3500000.0,2.0,1250.0,-37.8245,145.0524
2,444000.0,1.0,0.0,-37.8245,145.0527
3,1320000.0,2.0,213.0,-37.8302,145.0542
3,1890000.0,1.0,477.0,-37.8257,145.0514
4,2450000.0,2.0,697.0,-37.8307,145.0498
3,1590000.0,2.0,289.0,-37.8451,145.0525
4,2450000.0,3.0,523.0,-37.8319,145.0503
2,706000.0,1.0,172.0,-37.8437,145.0536
5,2500000.0,3.0,757.0,-37.8176,145.0548
4,2350000.0,2.0,556.0,-37.8204,145.0516
2,1385000.0,1.0,326.0,-37.8373,145.0455
2,655250.0,1.0,1153.0,-37.8227,145.0528
6,1666000.0,2.0,350.0,-37.8219,145.0556
1,430000.0,1.0,2276.0,-37.8343,145.0547
2,505000.0,1.0,0.0,-37.839,145.0459
3,1650000.0,1.0,354.0,-37.8225,145.0551
1,371000.0,1.0,917.0,-37.8338,145.0545
3,1625000.0,2.0,255.0,-37.8266,145.0493
3,975000.0,1.0,211.0,-37.8204,145.0489
2,546500.0,1.0,132.0,-37.7519,145.0687
3,1220000.0,1.0,858.0,-37.7504,145.0643
3,550000.0,1.0,235.0,-37.7519,145.0696
2,705000.0,1.0,182.0,-37.7587,145.0657
2,490000.0,1.0,187.0,-37.7518,145.0698
3,1110000.0,1.0,600.0,-37.752,145.0722
2,540000.0,1.0,153.0,-37.7538,145.0695
3,750000.0,1.0,577.0,-37.7494,145.0703
5,1401000.0,2.0,580.0,-37.7539,145.0577
3,1195000.0,1.0,662.0,-37.7507,145.062
2,690000.0,1.0,110.0,-37.7489,145.07
3,1375000.0,1.0,639.0,-37.7502,145.0605
3,1400000.0,1.0,827.0,-37.74800000000001,145.0625
2,475000.0,1.0,247.0,-37.7502,145.069
3,1030000.0,3.0,649.0,-37.7501,145.0822
3,1125000.0,1.0,0.0,-37.7502,145.0718
5,3850000.0,4.0,2064.0,-37.7769,145.0605
3,1605000.0,1.0,624.0,-37.7741,145.0506
2,470000.0,1.0,1473.0,-37.7713,145.0499
4,1740000.0,3.0,948.0,-37.7759,145.063
4,1660000.0,2.0,830.0,-37.7679,145.0673
4,2200000.0,2.0,1004.0,-37.7689,145.0665
4,1875000.0,3.0,583.0,-37.7719,145.0582
5,1797000.0,3.0,826.0,-37.7793,145.0654
3,1050000.0,2.0,180.0,-37.772,145.0538
3,551000.0,1.0,610.0,-37.6885,144.9092
3,350000.0,1.0,600.0,-37.6866,144.9086
3,425000.0,1.0,650.0,-37.687,144.9084
3,600000.0,1.0,647.0,-37.6904,144.9121
3,460000.0,1.0,601.0,-37.6889,144.9109
3,611000.0,1.0,624.0,-37.6862,144.91299999999995
3,495000.0,1.0,598.0,-37.6878,144.9112
2,472500.0,1.0,729.0,-37.6909,144.9136
3,480000.0,2.0,218.0,-37.7133,145.0374
3,980000.0,1.0,907.0,-37.7143,145.039
4,610000.0,1.0,465.0,-37.7126,145.03
3,607500.0,2.0,468.0,-37.7125,145.0306
2,677200.0,2.0,180.0,-37.8115,144.8763
3,1155000.0,2.0,269.0,-37.8108,144.8819
3,817000.0,1.0,259.0,-37.8046,144.8831
3,1035000.0,2.0,275.0,-37.8118,144.8801
2,677500.0,1.0,224.0,-37.8083,144.8841
3,760000.0,1.0,350.0,-37.8123,144.8805
2,730000.0,2.0,84.0,-37.8058,144.8846
2,440000.0,1.0,117.0,-37.8083,144.8775
2,685000.0,1.0,220.0,-37.8068,144.8782
1,210000.0,1.0,0.0,-37.81,144.8786
3,1340000.0,2.0,272.0,-37.8079,144.8825
4,925000.0,2.0,276.0,-37.8039,144.8849
4,1275000.0,2.0,274.0,-37.8078,144.8825
3,925000.0,1.0,275.0,-37.8085,144.8802
4,1336000.0,2.0,343.0,-37.8066,144.8811
1,200000.0,1.0,0.0,-37.8089,144.8788
4,1100000.0,3.0,286.0,-37.8958,145.0696
3,1160000.0,2.0,302.0,-37.9043,145.0622
3,820000.0,1.0,274.0,-37.8968,145.075
2,740000.0,1.0,161.0,-37.8955,145.07299999999995
3,975000.0,2.0,277.0,-37.8936,145.0709
3,1060000.0,1.0,595.0,-37.9027,145.0684
2,680000.0,1.0,275.0,-37.8936,145.0725
3,1430000.0,1.0,618.0,-37.8991,145.0686
3,1370000.0,2.0,834.0,-37.8959,145.0736
2,605000.0,2.0,5289.0,-37.8882,145.0666
4,1610000.0,2.0,660.0,-37.8932,145.0681
1,256500.0,1.0,0.0,-37.8944,145.0733
5,1300000.0,2.0,683.0,-37.9055,145.0691
3,835000.0,1.0,181.0,-37.8966,145.0737
2,861500.0,2.0,293.0,-37.9033,145.0727
2,500000.0,2.0,5289.0,-37.8882,145.0666
4,1400000.0,2.0,557.0,-37.906,145.07399999999996
2,603000.0,1.0,102.0,-37.8894,145.0679
3,1100000.0,2.0,506.0,-37.902,145.0705
3,1090000.0,2.0,553.0,-37.9031,145.0668
4,1800000.0,2.0,990.0,-37.8916,145.0753
2,745500.0,1.0,186.0,-37.8947,145.0722
3,1401000.0,2.0,650.0,-37.8986,145.0359
4,2250000.0,1.0,903.0,-37.9062,145.0263
4,1715000.0,2.0,705.0,-37.9035,145.028
1,250000.0,1.0,0.0,-37.9028,145.0475
4,1920000.0,1.0,805.0,-37.9066,145.0354
4,1918000.0,2.0,678.0,-37.9065,145.0461
3,900000.0,1.0,265.0,-37.906,145.04
3,1770000.0,2.0,667.0,-37.9088,145.0471
3,1250000.0,2.0,326.0,-37.903,145.0285
3,822500.0,2.0,0.0,-37.9018,145.0477
2,810000.0,1.0,210.0,-37.9001,145.0428
3,1322000.0,1.0,551.0,-37.9036,145.0521
4,1845000.0,3.0,718.0,-37.9061,145.0509
3,1535000.0,1.0,578.0,-37.9047,145.0274
4,2005000.0,2.0,691.0,-37.905,145.029
3,932000.0,2.0,180.0,-37.9069,145.041
4,1500000.0,2.0,862.0,-37.8993,145.0447
4,1390000.0,2.0,666.0,-37.9032,145.049
3,940000.0,1.0,397.0,-37.9064,145.0291
1,296000.0,1.0,0.0,-37.9028,145.0426
2,475000.0,1.0,0.0,-37.8986,145.042
3,820000.0,2.0,238.0,-37.9062,145.02700000000004
3,940000.0,2.0,382.0,-37.9061,145.0478
3,1470000.0,2.0,0.0,-37.9071,145.0439
2,430000.0,1.0,0.0,-37.903,145.0452
1,362000.0,1.0,0.0,-37.9016,145.0414
2,410000.0,1.0,0.0,-37.903,145.0452
2,1177000.0,1.0,452.0,-37.9024,145.0539
2,617500.0,1.0,94.0,-37.9011,145.0474
2,405000.0,1.0,0.0,-37.9031,145.0444
6,1020000.0,3.0,554.0,-37.8053,144.8681
2,912500.0,1.0,444.0,-37.7933,144.876
4,710000.0,1.0,255.0,-37.7906,144.8687
4,837000.0,2.0,390.0,-37.7926,144.8639
4,850000.0,2.0,497.0,-37.7903,144.8639
6,520000.0,2.0,0.0,-37.809,144.8686
3,347000.0,1.0,0.0,-37.7964,144.8672
2,438000.0,1.0,0.0,-37.7952,144.8749
2,415000.0,1.0,80.0,-37.806,144.8674
3,723000.0,1.0,302.0,-37.8066,144.8666
4,530000.0,2.0,0.0,-37.809,144.8686
3,967000.0,1.0,347.0,-37.8067,144.8761
3,840000.0,1.0,442.0,-37.7914,144.8812
3,910000.0,1.0,412.0,-37.7941,144.881
3,820000.0,1.0,440.0,-37.7937,144.8732
3,756000.0,1.0,353.0,-37.7915,144.8733
3,620000.0,1.0,255.0,-37.8038,144.8679
3,875000.0,2.0,336.0,-37.7995,144.8794
4,830000.0,1.0,426.0,-37.7919,144.8793
2,545000.0,1.0,154.0,-37.8004,144.8647
3,913000.0,1.0,448.0,-37.7911,144.8821
2,850000.0,1.0,462.0,-37.8009,144.8653
2,770000.0,1.0,267.0,-37.8021,144.8629
2,495000.0,1.0,161.0,-37.7905,144.8714
3,1575000.0,1.0,1000.0,-37.7936,144.8639
1,288000.0,1.0,628.0,-37.7993,144.8794
3,1151500.0,1.0,536.0,-37.7978,144.8743
3,860000.0,1.0,501.0,-37.7912,144.868
3,805000.0,1.0,372.0,-37.796,144.8728
2,450000.0,1.0,0.0,-37.7956,144.8762
2,420000.0,1.0,781.0,-37.8079,144.8684
3,878000.0,1.0,397.0,-37.7901,144.8682
2,765000.0,1.0,672.0,-37.7812,144.8121
3,730000.0,2.0,628.0,-37.7801,144.8121
2,730000.0,1.0,697.0,-37.7778,144.81799999999996
3,593000.0,2.0,605.0,-37.7792,144.8117
4,816000.0,1.0,837.0,-37.7825,144.8221
2,600000.0,1.0,534.0,-37.7795,144.8204
3,600000.0,1.0,697.0,-37.7842,144.8175
1,185000.0,1.0,2347.0,-37.7852,144.8272
2,319000.0,1.0,0.0,-37.7796,144.8252
3,560000.0,2.0,420.0,-37.7848,144.8231
3,840000.0,1.0,697.0,-37.7809,144.8228
2,507000.0,1.0,191.0,-37.8226,144.8392
3,1160000.0,1.0,553.0,-37.8878,145.0456
3,1330000.0,2.0,295.0,-37.8904,145.0387
2,636500.0,1.0,0.0,-37.8866,145.0396
5,2575000.0,3.0,688.0,-37.8921,145.0381
2,710000.0,1.0,0.0,-37.8866,145.0396
2,640000.0,1.0,1784.0,-37.8966,145.0453
2,305000.0,1.0,0.0,-37.8994,145.0955
2,400000.0,1.0,0.0,-37.8991,145.0939
3,880000.0,1.0,670.0,-37.9033,145.1006
3,1045000.0,1.0,602.0,-37.8923,145.1013
3,690000.0,1.0,340.0,-37.8968,145.0983
3,1050000.0,2.0,544.0,-37.9055,145.1024
3,865000.0,1.0,691.0,-37.9109,145.0995
3,1033000.0,1.0,548.0,-37.8951,145.101
2,750000.0,2.0,607.0,-37.8964,145.0977
3,1025000.0,1.0,543.0,-37.9023,145.105
3,633500.0,2.0,279.0,-37.9001,145.1009
4,1180000.0,1.0,604.0,-37.9087,145.0886
3,1225000.0,1.0,528.0,-37.9066,145.088
5,1600000.0,3.0,695.0,-37.8973,145.0979
2,755000.0,2.0,66.0,-37.8813,144.9964
2,520000.0,1.0,0.0,-37.8788,144.9974
2,1000000.0,1.0,176.0,-37.8281,144.9923
1,425000.0,1.0,0.0,-37.8301,144.9904
3,1280000.0,2.0,324.0,-37.8278,144.9885
3,1475000.0,2.0,324.0,-37.8278,144.9885
2,1015000.0,1.0,131.0,-37.8274,144.9967
2,930000.0,1.0,125.0,-37.8258,144.99200000000005
3,1900000.0,2.0,263.0,-37.8266,144.9894
2,662500.0,1.0,0.0,-37.8255,144.9948
2,1010000.0,1.0,151.0,-37.8311,144.9914
3,1300000.0,1.0,326.0,-37.8283,144.9946
3,1300000.0,2.0,138.0,-37.8288,144.9891
4,930000.0,1.0,669.0,-37.8305,144.8736
2,650000.0,2.0,151.0,-37.8289,144.8671
3,985000.0,1.0,669.0,-37.8321,144.8736
4,915000.0,3.0,662.0,-37.8307,144.8725
3,508000.0,1.0,144.0,-37.8268,144.8675
2,420000.0,1.0,78.0,-37.8262,144.8677
2,506000.0,1.0,126.0,-37.8315,144.8693
2,380000.0,1.0,78.0,-37.8337,144.8739
2,611000.0,1.0,228.0,-37.8317,144.8713
4,1260000.0,2.0,697.0,-37.7141,144.8995
4,931999.0,3.0,528.0,-37.7137,144.8987
3,1257000.0,2.0,337.0,-37.7813,144.9371
4,1562000.0,2.0,621.0,-37.7778,144.9346
4,1740000.0,3.0,650.0,-37.7796,144.935
2,315000.0,1.0,0.0,-37.7847,144.9383
5,1335000.0,2.0,521.0,-37.8868,145.0462
5,1415000.0,3.0,705.0,-37.864,144.8437
3,720000.0,1.0,696.0,-37.725,144.8586
2,380000.0,1.0,161.0,-37.7251,144.8621
3,501000.0,1.0,255.0,-37.7243,144.8533
3,722000.0,1.0,695.0,-37.7259,144.8579
4,746000.0,3.0,308.0,-37.7231,144.8602
3,455000.0,1.0,166.0,-37.7169,144.8582
4,600000.0,2.0,231.0,-37.7263,144.8584
3,575000.0,1.0,338.0,-37.7212,144.8545
